rang,id,naslov,tip,st_epizod,leto,ogledi,ocena
1392,22817,Kindaichi Shounen no Jikenbo Returns,TV,25,2014,11254,7.5
1393,21105,Love Stage!!,TV,10,2014,128643,7.5
1394,1563,Magic Knight Rayearth II,TV,29,1995,22905,7.5
1400,353,Ojamajo Doremi Dokkaan!,TV,51,2002,8800,7.5
1406,3369,Shoubushi Densetsu Tetsuya,TV,20,2000,5182,7.5
1407,6802,So Ra No Wo To,TV,12,2010,112928,7.5
1409,16524,Suisei no Gargantia,TV,13,2013,230197,7.5
1410,11757,Sword Art Online,TV,25,2012,1415367,7.5
1412,1003,Aa! Megami-sama! (TV) Specials,TV,3,2005,22044,7.5
1413,16273,Acchi Kocchi (TV): Place=Princess,TV,1,2012,38352,7.5
1415,4981,Casshern Sins,TV,24,2008,106845,7.5
1416,33731,Gabriel DropOut,TV,12,2017,205755,7.5
1419,4039,Golgo 13 (TV),TV,50,2008,26109,7.5
1423,6116,Mainichi Kaasan,TV,142,2009,2170,7.5
1425,34262,Oushitsu Kyoushi Heine,TV,12,2017,67594,7.5
1427,1608,Salaryman Kintarou,TV,20,2001,5688,7.5
1428,10378,Shinryaku!? Ika Musume,TV,12,2011,61052,7.5
1430,1372,Taiho Shichau zo (TV),TV,47,1996,16567,7.5
1434,1050,Bobobo-bo Bo-bobo,TV,76,2003,55466,7.5
1435,2800,Candy Candy,TV,115,1976,15938,7.5
1437,364,Gallery Fake,TV,37,2005,9101,7.5
1438,2409,Gokudou-kun Manyuuki,TV,26,1999,10252,7.5
1441,1356,Hokuto no Ken 2,TV,43,1987,16935,7.5
1442,36754,Kakuriyo no Yadomeshi,TV,26,2018,53223,7.5
1443,218,Kidou Senkan Nadesico,TV,26,1996,36218,7.5
1445,31798,Kiznaiver,TV,12,2016,355636,7.5
1446,32953,Koi ni Naritai Aquarium,TV,12,2011,412257,7.5
1450,32792,Mobile Suit Gundam Unicorn RE:0096,TV,22,2016,17350,7.5
1451,1873,Plawres Sanshirou,TV,37,1983,2325,7.5
1458,567,The Big O,TV,26,1999,60841,7.5
1459,691,Yawara!,TV,124,1989,10096,7.5
1460,481,Yu☆Gi☆Oh! Duel Monsters,TV,224,2000,199596,7.5
1461,22729,Aldnoah.Zero,TV,12,2014,344988,7.5
1462,32828,Amaama to Inazuma,TV,12,2016,164835,7.5
1463,37924,Ani ni Tsukeru Kusuri wa Nai! 2,TV,24,2018,9782,7.5
1464,34618,Blend S,TV,12,2017,226338,7.5
1466,14967,Boku wa Tomodachi ga Sukunai Next,TV,12,2013,312750,7.5
1467,14345,Btooom!,TV,12,2012,498863,7.5
1468,2768,CLAMP in Wonderland 2,TV,12,2018,70512,7.5
1470,6573,Darker than Black: Ryuusei no Gemini,TV,12,2009,287336,7.5
1471,18507,Free!,TV,12,2013,381539,7.5
1472,37349,Goblin Slayer,TV,12,2018,254146,7.5
1481,22539,"One More Time, One More Chance",TV,49,1982,3790,7.5
1484,166,Samurai 7,TV,26,2004,90805,7.5
1485,18523,Senyuu. 2,TV,13,2013,42436,7.5
1487,34547,Shoukoku no Altair,TV,24,2017,43743,7.5
1490,2203,Waga Seishun no Arcadia: Mugen Kidou SSX,TV,22,1982,3759,7.5
1491,21435,Yama no Susume: Second Season,TV,24,2014,19199,7.5
1492,35672,Yama no Susume: Third Season,TV,13,2018,10467,7.5
1495,18497,Yozakura Quartet: Hana no Uta,TV,13,2013,84219,7.5
1497,11235,Amagami SS+ Plus,TV,13,2012,100720,7.5
1501,8687,Doraemon (2005),TV,1,2013,104380,7.5
1505,4060,Grimm Masterpiece Theater,TV,24,1987,2770,7.5
1506,379,Heppoko Jikken Animation Excel♥Saga,TV,26,1999,81629,7.5
1508,2037,Hime-chan no Ribbon,TV,61,1992,4959,7.5
1512,14527,Medaka Box Abnormal,TV,12,2012,93760,7.5
1514,8476,Otome Youkai Zakuro,TV,13,2010,81178,7.5
1516,3420,Shigofumi,TV,12,2008,66750,7.5
1518,2923,Shugo Chara!,TV,51,2007,148980,7.5
1519,5262,Shugo Chara!! Doki,TV,51,2008,72845,7.5
1520,5958,Sora no Otoshimono,TV,13,2009,310868,7.5
1522,15731,Tamayura: More Aggressive,TV,12,2013,13642,7.5
1523,200,Tenshi na Konamaiki,TV,50,2002,18871,7.5
1524,3613,Toshokan Sensou,TV,12,2008,49837,7.5
1525,1459,Uchuu no Kishi Tekkaman Blade,TV,49,1992,10845,7.5
1526,1651,Uchuu Senkan Yamato 2,TV,26,1978,5054,7.5
1529,102,Aishiteruze Baby★★,TV,26,2004,76973,7.5
1530,586,Ayakashi: Japanese Classic Horror,TV,11,2006,45160,7.5
1538,34933,Kakegurui,TV,12,2017,330826,7.5
1540,32949,Kuzu no Honkai,TV,12,2017,278445,7.5
1541,98,Mai-HiME,TV,26,2004,89302,7.5
1542,593,Mugen no Ryvius,TV,26,1999,30034,7.5
1545,1212,Oban Star-Racers,TV,26,2006,33352,7.5
1548,10257,Pretty Rhythm: Aurora Dream,TV,51,2011,12606,7.5
1549,5671,Saki,TV,25,2009,67684,7.5
1550,30736,Shingeki no Bahamut: Virgin Soul,TV,24,2017,136049,7.5
1551,8557,Shinryaku! Ika Musume,TV,12,2010,126933,7.5
1553,5712,Tanoshii Muumin Ikka Bouken Nikki,TV,26,1991,3592,7.5
1554,3712,Zero no Tsukaima: Princesses no Rondo,TV,12,2008,289285,7.5
1555,29,Zipang,TV,26,2004,12798,7.5
1558,13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,13,2012,19884,7.5
1566,15613,Hakkenden: Touhou Hakken Ibun,TV,13,2013,78121,7.5
1569,35413,Imouto sae Ireba Ii.,TV,12,2017,137212,7.5
1570,12679,Joshiraku,TV,13,2012,72525,7.5
1572,34318,Mekakucity V's,TV,12,2014,207649,7.5
1574,23281,Psycho-Pass 2,TV,11,2014,351119,7.5
1576,5854,Shin Chou Kyou Ryo: Condor Hero III,TV,26,2008,1901,7.5
1577,2596,Shinreigari: Ghost Hound,TV,22,2007,99220,7.5
1578,1642,Sugar Sugar Rune,TV,51,2005,22387,7.5
1582,33094,WWW.Working!!,TV,13,2016,90311,7.5
1584,36934,Captain Tsubasa (2018),TV,52,2018,36648,7.5
1585,59,Chobits,TV,26,2002,331998,7.5
1586,1069,Chou Denji Machine Voltes V,TV,40,1977,4234,7.5
1589,3213,Ganbare Genki,TV,35,1980,1294,7.5
1590,852,Gokinjo Monogatari,TV,50,1995,9589,7.5
1591,35889,Hakata Tonkotsu Ramens,TV,12,2018,82515,7.5
1592,6895,Hakuouki,TV,12,2010,116590,7.5
1593,34281,High School DxD Hero,TV,12,2018,150035,7.5
1596,142,Kamikaze Kaitou Jeanne,TV,44,1999,38173,7.5
1597,6604,Kuruneko,TV,50,2009,3338,7.5
1598,9834,Level E,TV,13,2011,68491,7.5
1599,32526,Love Live! Sunshine!!,TV,13,2016,96670,7.5
1600,435,Magic Knight Rayearth,TV,20,1994,43067,7.5
1602,35828,Miira no Kaikata,TV,12,2018,48948,7.5
1603,3199,Nanatsu no Umi no Tico,TV,39,1994,3157,7.5
1607,490,Paniponi Dash!,TV,26,2005,45956,7.5
1608,64,Rozen Maiden,TV,12,2004,153753,7.5
1609,131,Saiyuuki Reload Gunlock,TV,26,2004,16294,7.5
1610,879,Simoun,TV,26,2006,30978,7.5
1611,1728,Super GALS! Kotobuki Ran,TV,52,2001,12756,7.5
1613,3974,Tetsuwan Birdy Decode,TV,13,2008,65566,7.5
1617,5075,Yuusha Keisatsu J-Decker,TV,48,1994,1799,7.5
1618,35821,Chio-chan no Tsuugakuro,TV,12,2018,55625,7.5
1623,18465,Genshiken Nidaime,TV,13,2013,37114,7.5
1627,2330,Jibaku-kun,TV,26,1999,8200,7.5
1634,327,Puchi Pri*Yucie,TV,26,2002,9989,7.5
1635,28497,Rokka no Yuusha,TV,12,2015,348155,7.5
1636,5277,Sekirei: Pure Engagement,TV,13,2010,155756,7.5
1637,15793,Senki Zesshou Symphogear G,TV,13,2013,35832,7.5
1639,696,Tenchi Muyou!,TV,26,1995,50072,7.5
1640,2337,Tetsujin 28-gou (2004),TV,26,2004,2684,7.5
1643,156,X,TV,24,2001,60294,7.5
1644,1195,Zero no Tsukaima,TV,13,2006,494469,7.5
1645,11759,Accel World,TV,24,2012,463120,7.5
1646,2548,Ai no Wakakusa Monogatari,TV,48,1987,4654,7.5
1649,26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,13,2014,195739,7.5
1652,356,Fate/stay night,TV,24,2006,536135,7.5
1653,134,Gunslinger Girl,TV,13,2003,134670,7.5
1656,1021,Kaikan Phrase,TV,44,1999,9644,7.5
1659,9181,Motto To LOVE-Ru,TV,12,2010,192435,7.5
1662,130,Saiyuuki Reload,TV,25,2003,23510,7.5
1664,35847,SSSS.Gridman,TV,12,2018,81994,7.5
1665,25,Sunabouzu,TV,24,2004,88995,7.5
1671,3972,Yu☆Gi☆Oh! 5D's,TV,154,2008,69617,7.5
1672,8676,Amagami SS,TV,25,2010,217100,7.4
1673,18893,Aoki Hagane no Arpeggio: Ars Nova,TV,12,2013,111770,7.4
1675,11633,Blood Lad,TV,10,2013,369296,7.4
1676,4186,Chrome Shelled Regios,TV,24,2009,140086,7.4
1683,23311,Garo: Honoo no Kokuin,TV,24,2014,94922,7.4
1684,4061,Grimm Masterpiece Theater II,TV,23,1988,1604,7.4
1687,35078,Mitsuboshi Colors,TV,12,2018,47459,7.4
1688,31414,Nijiiro Days,TV,24,2016,107806,7.4
1689,27787,Nisekoi:,TV,12,2015,312034,7.4
1693,165,RahXephon,TV,26,2002,83382,7.4
1696,5355,Sengoku Basara,TV,12,2009,119240,7.4
1697,21573,Senki Zesshou Symphogear GX,TV,13,2015,26371,7.4
1698,5233,Slayers Evolution-R,TV,13,2009,24388,7.4
1699,2014,Taiho Shichau zo: Second Season,TV,26,2001,6691,7.4
1700,36432,Toaru Majutsu no Index III,TV,26,2018,82365,7.4
1702,181,Vandread: The Second Stage,TV,13,2001,42237,7.4
1703,2608,Wangan Midnight,TV,26,2007,16114,7.4
1704,183,Whistle!,TV,39,2002,10036,7.4
1705,798,Yomigaeru Sora: Rescue Wings,TV,12,2006,9387,7.4
1706,12149,AKB0048,TV,13,2012,46530,7.4
1707,1327,Aoki Densetsu Shoot!,TV,58,1993,9189,7.4
1709,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,13,2015,116836,7.4
1716,551,Grappler Baki: Saidai Tournament-hen,TV,24,2001,23794,7.4
1717,35376,Himouto! Umaru-chan R,TV,12,2017,105472,7.4
1718,33241,Honobono Log,TV,10,2016,30841,7.4
1720,1454,Kemonozume,TV,13,2006,46831,7.4
1722,76,Mahou Shoujo Lyrical Nanoha,TV,13,2004,76681,7.4
1726,1060,Oruchuban Ebichu,TV,24,1999,31530,7.4
1727,23421,Re:␣Hamatora,TV,12,2014,107574,7.4
1728,11499,Sankarea,TV,12,2012,330978,7.4
1729,2216,Shigurui,TV,12,2007,71464,7.4
1730,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,12,2015,350787,7.4
1731,959,Shin Chou Kyou Ryo: Condor Hero,TV,26,2001,6344,7.4
1733,2555,Shoukoushi Cedie,TV,43,1988,2281,7.4
1734,33362,Starmyu 2nd Season,TV,12,2017,10470,7.4
1735,31680,Super Lovers,TV,10,2016,66075,7.4
1737,36653,Tsurune: Kazemai Koukou Kyuudoubu,TV,13,2018,34653,7.4
1738,35249,Uma Musume: Pretty Derby,TV,13,2018,51432,7.4
1739,4189,Winter Sonata,TV,26,2009,17452,7.4
1743,68,Black Cat,TV,23,2005,190831,7.4
1746,25731,Cross Ange: Tenshi to Ryuu no Rondo,TV,25,2014,117648,7.4
1748,1391,Future GPX Cyber Formula,TV,37,1991,3772,7.4
1749,27631,God Eater,TV,13,2015,303015,7.4
1750,287,Grappler Baki (TV),TV,24,2001,41722,7.4
1754,1852,Hidamari Sketch,TV,12,2007,54835,7.4
1755,37007,Hinomaruzumou,TV,24,2018,30370,7.4
1757,2204,Karakurizoushi Ayatsuri Sakon,TV,26,1999,7918,7.4
1764,16123,Saki Zenkoku-hen,TV,13,2014,24143,7.4
1765,30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TV,12,2015,136897,7.4
1766,167,Scrapped Princess,TV,24,2003,71298,7.4
1767,8726,Soredemo Machi wa Mawatteiru,TV,12,2010,40507,7.4
1771,2129,True Tears,TV,13,2008,149205,7.4
1772,10798,UN-GO,TV,11,2011,107962,7.4
1776,103,Akazukin Chacha,TV,74,1994,9686,7.4
1778,1614,Captain Tsubasa: Road to 2002,TV,52,2001,29430,7.4
1784,506,Glass no Kamen,TV,23,1984,5630,7.4
1785,242,Gokusen,TV,13,2004,27802,7.4
1786,32648,Handa-kun,TV,12,2016,129890,7.4
1789,9938,Ikoku Meiro no Croisée The Animation,TV,12,2011,45977,7.4
1791,489,Kamichu!,TV,12,2005,42296,7.4
1792,37447,Karakuri Circus,TV,36,2018,32234,7.4
1793,1878,Kaze no Shoujo Emily,TV,26,2007,4046,7.4
1798,10110,Mayo Chiki!,TV,13,2011,285265,7.4
1801,19369,Outbreak Company,TV,12,2013,203881,7.4
1803,34494,Sakura Quest,TV,25,2017,91173,7.4
1804,24037,Selector Spread WIXOSS,TV,12,2014,58092,7.4
1805,2254,Sentou Mecha Xabungle,TV,50,1982,2507,7.4
1806,960,Shin Chou Kyou Ryo: Condor Hero II,TV,26,2005,2733,7.4
1808,25519,Yuuki Yuuna wa Yuusha de Aru,TV,12,2014,94158,7.4
1809,763,Zoids,TV,67,1999,34510,7.4
1810,1589,Bartender,TV,11,2006,57558,7.4
1811,1222,Bokura ga Ita,TV,26,2006,160181,7.4
1815,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,TV,13,2013,456672,7.4
1818,2553,Flanders no Inu,TV,52,1975,3723,7.4
1819,32696,Fukigen na Mononokean,TV,13,2016,71293,7.4
1820,25183,Gangsta.,TV,12,2015,308358,7.4
1825,1808,Kamichama Karin,TV,26,2007,36862,7.4
1826,16009,Kamisama no Inai Nichiyoubi,TV,12,2013,159794,7.4
1827,3358,Kure-nai,TV,12,2008,70883,7.4
1828,6707,Kuroshitsuji II,TV,12,2010,317422,7.4
1836,37578,Planet With,TV,12,2018,30363,7.4
1842,30911,Tales of Zestiria the X,TV,12,2016,196311,7.4
1847,970,Yokoyama Mitsuteru Sangokushi,TV,47,1991,3828,7.4
1853,10719,Boku wa Tomodachi ga Sukunai,TV,12,2011,473590,7.4
1854,1536,Busou Renkin,TV,26,2006,131035,7.4
1856,2817,Cinderella Monogatari,TV,26,1996,4684,7.4
1858,15583,Date A Live,TV,12,2013,473501,7.4
1859,19163,Date A Live II,TV,10,2014,295679,7.4
1861,501,Doraemon,TV,26,1973,11674,7.4
1863,344,Futatsu no Spica,TV,20,2003,7280,7.4
1874,1972,Meitantei Holmes,TV,26,1984,5944,7.4
1875,11179,Papa no Iukoto wo Kikinasai!,TV,12,2012,129924,7.4
1877,34126,Rewrite 2nd Season,TV,11,2017,66924,7.4
1878,20709,Sabage-bu!,TV,12,2014,100143,7.4
1880,5909,Seitokai no Ichizon,TV,12,2009,139398,7.4
1884,17080,Soukyuu no Fafner: Dead Aggressor - Exodus,TV,13,2015,15549,7.4
1885,34086,Tales of Zestiria the X 2nd Season,TV,13,2017,92198,7.4
1890,113,Uchuu no Stellvia,TV,26,2003,18325,7.4
1891,12711,Uta no☆Prince-sama♪ Maji Love 2000%,TV,13,2013,77879,7.4
1894,15061,Aikatsu!,TV,178,2012,24624,7.4
1904,476,Ginban Kaleidoscope,TV,12,2005,36764,7.4
1905,14811,GJ-bu,TV,12,2013,118469,7.4
1909,1590,Legendz: Yomigaeru Ryuuou Densetsu,TV,50,2004,1887,7.4
1910,16353,Love Lab,TV,13,2013,119904,7.4
1911,1426,Lupin III: Part III,TV,50,1984,10355,7.4
1912,158,Maria-sama ga Miteru,TV,13,2004,42870,7.4
1913,2929,Moonlight Mile 2nd Season: Touch Down,TV,14,2007,3527,7.4
1914,17505,Mushibugyou,TV,26,2013,56466,7.4
1915,1655,Nerima Daikon Brothers,TV,12,2006,6558,7.4
1917,19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",TV,10,2013,258459,7.4
1920,5984,Ristorante Paradiso,TV,11,2009,29676,7.4
1922,168,s.CRY.ed,TV,26,2001,63197,7.4
1923,15751,Senyuu.,TV,13,2013,83788,7.4
1926,7662,Shinrei Tantei Yakumo,TV,13,2010,97065,7.4
1927,2942,Sketchbook: Full Color's,TV,13,2007,21271,7.4
1935,4752,Vampire Knight: Guilty,TV,13,2008,245287,7.4
1936,15911,Yuyushiki,TV,12,2013,70367,7.4
1938,50,Aa! Megami-sama! (TV),TV,24,2005,116541,7.4
1939,35015,Ani ni Tsukeru Kusuri wa Nai!,TV,12,2017,26358,7.4
1942,1684,Dotto Koni-chan,TV,26,2000,1923,7.4
1945,20509,Fate/kaleid liner Prisma☆Illya 2wei!,TV,10,2014,91168,7.4
1946,5684,Fresh Precure!,TV,50,2009,9390,7.4
1949,24625,Gundam Build Fighters Try,TV,25,2014,26115,7.4
1950,1663,Haha wo Tazunete Sanzenri,TV,52,1976,5486,7.4
1952,2228,Honoo no Toukyuuji: Dodge Danpei,TV,47,1991,3059,7.4
1955,1691,Kaze no Stigma,TV,24,2007,287660,7.4
1956,483,Kurau Phantom Memory,TV,24,2004,22400,7.4
1957,633,Legend of Basara,TV,13,1998,7906,7.4
1959,10050,Macross F Music Clip Shuu: Nyankuri,TV,12,2013,246457,7.4
1961,2253,Mazinger Z,TV,92,1972,9012,7.4
1963,5273,Miracle Giants Doumu-kun,TV,49,1989,984,7.4
1964,3342,Mnemosyne: Mnemosyne no Musume-tachi,TV,6,2008,127413,7.4
1965,30016,Nanbaka,TV,13,2016,140754,7.4
1967,36652,Piano no Mori (TV),TV,12,2018,40392,7.4
1968,527,Pokemon,TV,276,1997,320178,7.4
1969,2903,Sakigake!! Otokojuku,TV,34,1988,6948,7.4
1972,32105,Sousei no Onmyouji,TV,50,2016,245087,7.4
1973,198,Speed Grapher,TV,24,2005,81159,7.4
1975,5832,Tiger Mask Nisei,TV,33,1981,3505,7.4
1976,2820,Time Travel Tondekeman!,TV,39,1989,1312,7.4
1978,1744,Wagamama☆Fairy Mirumo de Pon!,TV,172,2002,11575,7.4
1980,4038,Zettai Karen Children,TV,51,2008,33001,7.4
1981,764,Zoids Shinseiki/Zero,TV,26,2001,20215,7.4
1982,1292,Afro Samurai,TV,5,2007,190815,7.4
1983,101,Air,TV,12,2005,223441,7.4
1992,18229,Gatchaman Crowds,TV,12,2013,139704,7.4
1993,15863,Ginga Kikoutai Majestic Prince,TV,24,2013,43390,7.4
1994,4551,Hakushaku to Yousei,TV,12,2008,81764,7.4
1995,714,High School! Kimengumi,TV,86,1985,1980,7.4
2002,2927,Kimikiss Pure Rouge,TV,24,2007,69755,7.4
2008,31722,Nanatsu no Taizai: Seisen no Shirushi,TV,4,2016,217320,7.4
2011,19291,Pokemon XY,TV,93,2013,54627,7.4
2013,710,Rec,TV,9,2006,85177,7.4
2014,238,Rekka no Honoo,TV,42,1997,43977,7.4
2015,18041,Rozen Maiden (2013),TV,13,2013,56992,7.4
2016,573,Saber Marionette J,TV,25,1996,22031,7.4
2018,34102,Sakurada Reset,TV,24,2017,88766,7.4
2022,4884,Tales of the Abyss,TV,26,2008,94002,7.4
2024,34915,The iDOLM@STER SideM,TV,13,2017,12400,7.4
2025,14951,Wonderful Rush,TV,26,2006,25727,7.4
2030,10396,Ben-To,TV,12,2011,208611,7.4
2031,15109,Cuticle Tantei Inaba,TV,12,2013,68440,7.4
2037,505,Fushigiboshi no☆Futagohime,TV,51,2005,6895,7.3
2038,36317,Gaikotsu Shotenin Honda-san,TV,12,2018,40798,7.4
2039,10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),TV,12,2007,9666,7.4
2040,6574,Hanamaru Youchien,TV,12,2010,52223,7.4
2045,519,Mahoraba: Heartful days,TV,26,2005,19376,7.4
2049,3225,Minami-ke Okawari,TV,13,2008,58670,7.4
2053,6712,Natsu no Arashi! Akinaichuu,TV,13,2009,14776,7.4
2058,13599,Robotics;Notes,TV,22,2012,136638,7.4
2060,32175,Shounen Maid,TV,12,2016,47187,7.4
2063,855,Strawberry Panic,TV,26,2006,92570,7.4
2064,30344,The iDOLM@STER Cinderella Girls 2nd Season,TV,12,2015,25186,7.4
2066,27899,Tokyo Ghoul √A,TV,12,2015,759729,7.4
2067,27,Trinity Blood,TV,24,2005,137033,7.4
2068,25157,Trinity Seven,TV,12,2014,381469,7.4
2071,34863,Zoku Touken Ranbu: Hanamaru,TV,12,2018,15968,7.4
2073,34611,Answer (2016),TV,13,2009,51036,7.3
2075,2986,Bamboo Blade,TV,26,2007,71479,7.3
2080,653,Galaxy Angel 3,TV,26,2002,7151,7.3
2081,15699,Haiyore! Nyaruko-san W,TV,12,2013,117115,7.3
2082,20689,Hamatora The Animation,TV,12,2014,190843,7.3
2083,5150,Hatsukoi Limited.,TV,12,2009,67599,7.3
2085,20853,Hitsugi no Chaika,TV,12,2014,239731,7.3
2086,34012,Isekai Shokudou,TV,12,2017,101789,7.3
2087,35639,Just Because!,TV,12,2017,148689,7.3
2089,845,Kiba,TV,51,2006,58200,7.3
2091,31952,Kono Bijutsubu ni wa Mondai ga Aru!,TV,12,2016,137047,7.3
2094,2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,TV,12,2006,2324,7.3
2098,23673,Ookami Shoujo to Kuro Ouji,TV,12,2014,228085,7.3
2101,161,Peace Maker Kurogane,TV,24,2003,42387,7.3
2106,5034,Shikabane Hime: Kuro,TV,12,2009,57848,7.3
2110,6381,Strike Witches 2,TV,12,2010,62576,7.3
2111,5141,Taishou Yakyuu Musume.,TV,12,2009,14846,7.3
2112,13333,Tari Tari,TV,13,2012,106067,7.3
2118,3549,Allison to Lillia,TV,26,2008,33542,7.3
2121,2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,TV,52,1989,4056,7.3
2122,485,Damekko Doubutsu,TV,26,2005,9076,7.3
2123,6880,Deadman Wonderland,TV,12,2011,676180,7.3
2124,1250,Erementar Gerad,TV,26,2005,75303,7.3
2125,21039,Gatchaman Crowds Insight,TV,12,2015,54403,7.3
2126,246,Groove Adventure Rave,TV,51,2001,70941,7.3
2127,3335,Haikara-san ga Tooru,TV,42,1978,2470,7.3
2129,21681,Hanayamata,TV,12,2014,76658,7.3
2131,33490,Kaitou Joker 4th Season,TV,13,2016,2263,7.3
2132,3958,Kannagi,TV,13,2008,114134,7.3
2135,335,Matantei Loki Ragnarok,TV,26,2003,29649,7.3
2136,738,MÄR,TV,102,2005,36507,7.3
2137,330,Midori no Hibi,TV,13,2004,113164,7.3
2138,3655,Nabari no Ou,TV,26,2008,128499,7.3
2146,16417,Tamako Market,TV,12,2013,191398,7.3
2147,3125,Tokimeki Tonight,TV,34,1982,4587,7.3
2148,3859,Top Secret: The Revelation,TV,26,2008,14328,7.3
2149,7058,Uragiri wa Boku no Namae wo Shitteiru,TV,24,2010,68400,7.3
2150,32899,Watashi ga Motete Dousunda,TV,12,2016,161043,7.3
2154,92,After War Gundam X,TV,39,1996,23639,7.3
2156,3006,Atashin'chi,TV,330,2002,2188,7.3
2157,22433,Break Blade,TV,12,2014,64552,7.3
2158,1450,Brigadoon: Marin to Melan,TV,26,2000,8224,7.3
2163,332,Dokidoki♡Densetsu: Mahoujin Guruguru,TV,38,2000,2689,7.3
2166,27829,Heavy Object,TV,24,2015,100063,7.3
2167,15225,Hentai Ouji to Warawanai Neko.,TV,12,2013,287791,7.3
2169,28825,Himouto! Umaru-chan,TV,12,2015,303647,7.3
2171,13261,Inazuma Eleven Go: Chrono Stone,TV,51,2012,22079,7.3
2172,18295,Kakumeiki Valvrave 2nd Season,TV,12,2013,70574,7.3
2180,1722,Nagasarete Airantou,TV,26,2007,63774,7.3
2182,272,Noir,TV,26,2001,81044,7.3
2186,12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,TV,25,2012,37013,7.3
2187,15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,TV,25,2013,26433,7.3
2192,1231,Saber Marionette J to X,TV,26,1998,10792,7.3
2195,10884,Saki Achiga-hen: Episode of Side-A,TV,12,2012,26834,7.3
2200,1548,Shin Taketori Monogatari: 1000-nen Joou,TV,42,1981,2924,7.3
2203,4663,Tekken Chinmi,TV,20,1988,2657,7.3
2205,944,The Third: Aoi Hitomi no Shoujo,TV,24,2006,16739,7.3
2209,20787,Black Bullet,TV,13,2014,505162,7.3
2210,10163,C: The Money of Soul and Possibility Control,TV,11,2011,206820,7.3
2211,2116,Captain Tsubasa,TV,128,1983,50177,7.3
2215,27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,TV,10,2015,74914,7.3
