rang,id,naslov,tip,st_epizod,leto,ogledi,ocena
2217,3568,Ganbarist! Shun,TV,30,1996,2218,7.3
2220,1410,IGPX: Immortal Grand Prix (2005) 2nd Season,TV,13,2006,8223,7.3
2223,99,Mai-Otome,TV,26,2005,41509,7.3
2225,6030,Needless,TV,24,2009,108837,7.3
2226,351,Ojamajo Doremi Sharp,TV,49,2000,11351,7.3
2227,2744,Potemayo,TV,12,2007,13328,7.3
2228,32951,Rokudenashi Majutsu Koushi to Akashic Records,TV,12,2017,280370,7.3
2232,31178,Uta no☆Prince-sama♪ Maji Love Legend Star,TV,13,2016,23464,7.3
2234,935,Witchblade,TV,24,2006,81024,7.3
2237,282,Angel Heart,TV,50,2005,11992,7.3
2240,1674,Captain Tsubasa J,TV,47,1994,18860,7.3
2241,15611,Cardfight!! Vanguard: Link Joker-hen,TV,59,2013,12594,7.3
2242,1678,Cyborg 009: The Cyborg Soldier,TV,52,2001,19945,7.3
2246,3327,Giant Gorg,TV,26,1984,2654,7.3
2249,386,H2,TV,41,1995,5948,7.3
2250,14645,Hiiro no Kakera Dai Ni Shou,TV,13,2012,35207,7.3
2254,15379,Kotoura-san,TV,12,2013,190211,7.3
2255,4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,TV,12,2008,18631,7.3
2258,4114,Onegai My Melody: Kuru Kuru Shuffle!,TV,52,2006,2540,7.3
2259,33983,Onihei,TV,13,2017,27771,7.3
2260,326,Petshop of Horrors,TV,4,1999,41303,7.3
2264,22273,Selector Infected WIXOSS,TV,12,2014,107609,7.3
2266,4028,Slayers Revolution,TV,13,2008,28106,7.3
2268,75,Soukyuu no Fafner: Dead Aggressor,TV,25,2004,34212,7.3
2269,5226,Souten Kouro,TV,26,2009,13099,7.3
2270,9893,Suite Precure♪,TV,48,2011,9515,7.3
2272,2113,Tenkuu Senki Shurato,TV,38,1989,6738,7.3
2275,2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,TV,12,2007,26185,7.3
2276,5525,07-Ghost,TV,25,2009,154282,7.3
2279,31771,Amanchu!,TV,12,2016,67128,7.3
2282,5356,Canaan,TV,13,2009,156409,7.3
2286,12875,Ginga e Kickoff!!,TV,39,2012,15578,7.3
2287,23539,Gudetama,TV,26,2005,55911,7.3
2292,940,Inukami!,TV,26,2006,55884,7.3
2293,953,Jyu Oh Sei,TV,11,2006,54410,7.3
2294,6980,Kaidan Restaurant,TV,23,2009,11870,7.3
2295,147,Kimi ga Nozomu Eien,TV,14,2003,108701,7.3
2296,16732,Kiniro Mosaic,TV,12,2013,116780,7.3
2298,1374,Kyoushoku Soukou Guyver (2005),TV,26,2005,15432,7.3
2300,352,Motto! Ojamajo Doremi,TV,50,2001,12072,7.3
2301,5597,Natsu no Arashi!,TV,13,2009,37957,7.3
2302,12467,Nazo no Kanojo X,TV,13,2012,144864,7.3
2304,4618,RideBack,TV,12,2009,37749,7.3
2307,33726,Saiyuuki Reload Blast,TV,12,2017,26836,7.3
2310,3009,Tiger Mask,TV,105,1969,5871,7.3
2312,712,Zoids Genesis,TV,50,2005,11800,7.3
2313,306,Abenobashi Mahou☆Shoutengai,TV,13,2002,60570,7.3
2314,104,Ayashi no Ceres,TV,24,2000,45535,7.3
2319,10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,TV,24,2011,16902,7.3
2321,1858,Gakuen Utopia Manabi Straight!,TV,12,2007,23628,7.3
2324,31500,High School Fleet,TV,12,2016,65296,7.3
2325,8074,Highschool of the Dead,TV,12,2010,792937,7.3
2328,32245,Kuromukuro,TV,26,2016,82257,7.3
2329,3577,Kyouran Kazoku Nikki,TV,26,2008,24465,7.3
2332,3345,Mikan Enikki,TV,30,1992,1589,7.3
2334,4062,Musashi no Ken,TV,72,1985,1441,7.3
2335,11033,"Natsu-iro Egao de 1, 2, Jump!",TV,11,2012,53829,7.3
2339,35330,Poputepipikku,TV,12,2018,114647,7.3
2340,11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,TV,34,2010,720,7.3
2342,2361,Sei Juushi Bismarck,TV,51,1984,3627,7.3
2343,152,Solty Rei,TV,24,2005,22201,7.3
2344,341,Spiral: Suiri no Kizuna,TV,25,2002,41754,7.3
2345,18277,Strike the Blood,TV,24,2013,353954,7.3
2347,30901,Utawarerumono: Itsuwari no Kamen,TV,25,2015,75616,7.3
2348,7,Witch Hunter Robin,TV,26,2002,78828,7.3
2350,11697,Area no Kishi,TV,37,2012,48968,7.3
2351,5675,Basquash!,TV,26,2009,35861,7.3
2353,6149,Chibi Maruko-chan (1995),TV,1,1990,1270,7.3
2356,2383,Cybersix,TV,13,1999,5011,7.3
2360,4726,Druaga no Tou: The Sword of Uruk,TV,12,2009,57303,7.3
2364,38235,Inazuma Eleven: Orion no Kokuin,TV,1,2005,8074,7.3
2366,34712,Kujira no Kora wa Sajou ni Utau,TV,12,2017,100713,7.3
2371,30771,Mudai,TV,13,2007,140963,7.3
2373,7769,Ookami-san to Shichinin no Nakama-tachi,TV,12,2010,193505,7.3
2375,15905,Qin Shi Ming Yue: Wanli Changcheng,TV,37,2012,707,7.3
2376,4581,Shikabane Hime: Aka,TV,13,2008,88924,7.3
2377,28621,Subete ga F ni Naru: The Perfect Insider,TV,11,2015,111122,7.3
2378,9241,Super Robot Taisen OG: The Inspector,TV,26,2010,6985,7.3
2379,36475,Sword Art Online Alternative: Gun Gale Online,TV,12,2018,217440,7.3
2380,10232,Tamayura: Hitotose,TV,12,2011,32243,7.3
2387,37716,Beelzebub-jou no Okinimesu mama.,TV,12,2018,24612,7.3
2389,3627,D.C.II S.S.: Da Capo II Second Season,TV,13,2008,23970,7.3
2390,8915,Dantalian no Shoka,TV,12,2011,107291,7.3
2394,655,Galaxy Angel 4,TV,13,2004,5869,7.3
2396,29325,Ghost in the Shell: Arise - Alternative Architecture,TV,10,2015,31465,7.3
2399,37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,TV,12,2018,180050,7.3
2400,14765,Ixion Saga DT,TV,25,2012,74219,7.3
2402,3272,Kinnikuman,TV,137,1983,5878,7.3
2404,1013,Le Chevalier D'Eon,TV,24,2006,41441,7.3
2406,21863,Mangaka-san to Assistant-san to The Animation,TV,12,2014,164836,7.3
2407,1196,Masuda Kousuke Gekijou Gag Manga Biyori,TV,12,2005,6829,7.3
2416,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,12,2010,444147,7.3
2417,107,Ou Dorobou Jing,TV,13,2002,28463,7.3
2420,2486,Rumiko Takahashi Anthology,TV,13,2003,4557,7.3
2421,8934,Star Driver: Kagayaki no Takuto,TV,25,2010,82787,7.3
2422,390,Suzuka,TV,26,2005,84215,7.3
2423,6758,Tatakau Shisho: The Book of Bantorra,TV,27,2009,45658,7.3
2424,36511,Tokyo Ghoul:re,TV,12,2018,316587,7.3
2432,2036,Cosmic Baton Girl Comet-san☆,TV,43,2001,2360,7.3
2433,61,D.N.Angel,TV,26,2003,147540,7.3
2434,32494,Days (TV),TV,24,2016,80425,7.3
2435,31163,Dimension W,TV,12,2016,195225,7.3
2440,31737,Gakusen Toshi Asterisk 2nd Season,TV,12,2016,197293,7.3
2441,2484,Gear Fighter Dendoh,TV,38,2000,2078,7.3
2443,915,Ginga Densetsu Weed,TV,26,2005,9782,7.3
2448,28387,Joukamachi no Dandelion,TV,12,2015,101641,7.3
2449,3010,Kaiketsu Zorro,TV,52,1996,6890,7.3
2450,28869,Kaitou Joker 2nd Season,TV,13,2015,3806,7.3
2451,2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,TV,50,1981,2847,7.3
2452,52,Kidou Tenshi Angelic Layer,TV,26,2001,45580,7.3
2453,28623,Koutetsujou no Kabaneri,TV,12,2016,415503,7.3
2455,4375,Kyoro-chan,TV,91,1999,1574,7.3
2456,17247,Machine-Doll wa Kizutsukanai,TV,12,2013,201350,7.3
2457,28013,Macross Δ,TV,26,2016,47528,7.3
2458,24455,Madan no Ou to Vanadis,TV,13,2014,189246,7.3
2459,2818,Madou King Granzort,TV,41,1989,1227,7.3
2460,94,Mobile Suit Gundam SEED Destiny,TV,50,2004,77910,7.3
2461,3467,Nogizaka Haruka no Himitsu,TV,12,2008,99444,7.3
2462,6512,Nyan Koi!,TV,12,2009,183542,7.3
2463,2152,Oh! Edo Rocket,TV,26,2007,9636,7.3
2468,4063,Sekirei,TV,12,2008,254314,7.3
2471,1965,Sola,TV,13,2007,82306,7.3
2473,3036,Tobe! Isami,TV,50,1995,1281,7.3
2477,17917,Danball Senki Wars,TV,37,2013,2664,7.2
2478,2748,Dash! Kappei,TV,65,1981,3480,7.2
2481,2030,El Cazador de la Bruja,TV,26,2007,38902,7.2
2483,1126,Figure 17: Tsubasa &amp;amp; Hikaru,TV,13,2001,8970,7.2
2484,1524,Fuujin Monogatari,TV,13,2004,11296,7.2
2485,34279,Grancrest Senki,TV,24,2018,115363,7.2
2487,24231,Hitsugi no Chaika: Avenging Battle,TV,10,2014,131972,7.2
2489,34104,Knight's &amp;amp; Magic,TV,13,2017,110856,7.2
2490,34338,Lost Song,TV,12,2018,12239,7.2
2496,195,Onegai☆Teacher,TV,12,2002,123097,7.2
2502,100,Shin Shirayuki-hime Densetsu Prétear,TV,13,2001,45237,7.2
2503,173,Tactics,TV,25,2004,32198,7.2
2509,30740,Young Black Jack,TV,12,2015,56828,7.2
2510,550,Yu☆Gi☆Oh!,TV,27,1998,126746,7.2
2512,30205,Aoharu x Kikanjuu,TV,12,2015,143884,7.2
2517,2987,Ginga Hyouryuu Vifam,TV,46,1983,2066,7.2
2520,34787,Idol Time PriPara,TV,51,2017,2972,7.2
2521,25159,Inou-Battle wa Nichijou-kei no Naka de,TV,12,2014,228006,7.2
2523,21563,Kamigami no Asobi,TV,12,2014,87333,7.2
2524,16035,Karneval,TV,13,2013,141952,7.2
2530,333,Mama wa Shougaku 4 Nensei,TV,51,1992,2863,7.2
2533,30307,Monster Musume no Iru Nichijou,TV,12,2015,333290,7.2
2537,22865,Rokujouma no Shinryakusha!?,TV,12,2014,114541,7.2
2538,21561,Ryuugajou Nanana no Maizoukin,TV,11,2014,147495,7.2
2539,3624,Seimei no Kagaku: Micro Patrol,TV,26,1999,3742,7.2
2543,3000,Taiho Shichau zo: Full Throttle,TV,23,2007,6327,7.2
2544,10321,Uta no☆Prince-sama♪ Maji Love 1000%,TV,13,2011,134858,7.2
2545,3457,Vampire Knight,TV,13,2008,367583,7.2
2546,180,Vandread,TV,13,2000,63993,7.2
2550,2225,Alps no Shoujo Heidi,TV,52,1974,17853,7.2
2557,3230,Druaga no Tou: The Aegis of Uruk,TV,12,2008,88710,7.2
2559,1886,Fushigiboshi no☆Futagohime Gyu!,TV,52,2006,3261,7.2
2560,36144,Garo: Vanishing Line,TV,24,2017,44685,7.2
2561,5658,Great Mazinger,TV,56,1974,3011,7.2
2562,958,HeatGuy J,TV,25,2002,13079,7.2
2564,20457,"Inari, Konkon, Koi Iroha.",TV,10,2014,96077,7.2
2567,469,Karin,TV,24,2005,130144,7.2
2568,32686,Keijo!!!!!!!!,TV,12,2016,196707,7.2
2569,274,Kiddy Grade,TV,24,2002,35724,7.2
2570,3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,13,2008,84366,7.2
2571,1516,Kirarin☆Revolution,TV,153,2006,19099,7.2
2574,4903,Kyou no 5 no 2 (TV),TV,13,2008,27409,7.2
2576,2736,Mojakou,TV,74,1995,1538,7.2
2581,9981,Phi Brain: Kami no Puzzle,TV,25,2011,81397,7.2
2582,5504,Shinkyoku Soukai Polyphonica Crimson S,TV,12,2009,20309,7.2
2583,11341,Tantei Opera Milky Holmes Dai 2 Maku,TV,12,2012,14236,7.2
2584,3594,Tears to Tiara,TV,26,2009,60130,7.2
2586,37722,Uchi no Maid ga Uzasugiru!,TV,12,2018,45214,7.2
2589,3322,Wagaya no Oinari-sama.,TV,24,2008,26351,7.2
2592,2825,Arabian Nights: Sindbad no Bouken (TV),TV,52,1975,3802,7.2
2593,21437,Buddy Complex,TV,13,2014,58554,7.2
2594,12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,TV,13,2012,222927,7.2
2595,24031,Denki-gai no Honya-san,TV,12,2014,86448,7.2
2596,9379,Denpa Onna to Seishun Otoko,TV,12,2011,201982,7.2
2600,2222,Dr. Slump: Arale-chan,TV,243,1981,8219,7.2
2606,31670,Kaitou Joker 3rd Season,TV,13,2016,2885,7.2
2608,31610,Kyoukai no Rinne 2nd Season,TV,25,2016,23937,7.2
2610,33299,Magic-Kyun! Renaissance,TV,13,2016,25285,7.2
2611,1017,Majutsushi Orphen,TV,24,1998,25415,7.2
2612,8424,MM!,TV,12,2010,168573,7.2
2614,4879,Mouryou no Hako,TV,13,2008,44872,7.2
2615,6023,Nogizaka Haruka no Himitsu: Purezza,TV,12,2009,54738,7.2
2616,13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,TV,13,2013,277206,7.2
2617,14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,TV,13,2013,253664,7.2
2618,529,Saishuu Heiki Kanojo,TV,13,2002,71421,7.2
2620,4382,Suzumiya Haruhi no Yuuutsu (2009),TV,14,2009,326669,7.2
2625,10447,Aquarion Evol,TV,26,2012,79459,7.2
2627,12651,Danball Senki W,TV,58,2012,3067,7.2
2629,2803,Densetsu no Yuusha Da Garn,TV,46,1992,2639,7.2
2632,1845,Gaiking: Legend of Daiku-Maryu,TV,39,2005,3292,7.2
2633,652,Galaxy Angel Z,TV,9,2002,7615,7.2
2635,1490,Ginga Tetsudou Monogatari,TV,26,2003,7831,7.2
2636,5041,Guin Saga,TV,26,2009,32799,7.2
2638,16668,Kakumeiki Valvrave,TV,12,2013,121536,7.2
2642,634,Koi Kaze,TV,13,2004,57624,7.2
2643,9013,Kuruneko 2nd Season,TV,50,2010,915,7.2
2645,2542,Lady Georgie,TV,45,1983,5806,7.2
2646,276,Mahoromatic: Automatic Maiden,TV,12,2001,45725,7.2
2647,3437,Mister Ajikko,TV,99,1987,2782,7.2
2650,613,Onmyou Taisenki,TV,52,2004,4657,7.2
2654,1846,Princess Nine: Kisaragi Joshikou Yakyuubu,TV,26,1998,7588,7.2
2661,2816,Toushou Daimos,TV,44,1978,3753,7.2
2662,178,Ultra Maniac,TV,26,2003,23557,7.2
2663,4896,Umineko no Naku Koro ni,TV,26,2009,155785,7.2
2664,1932,Yes! Precure 5,TV,49,2007,8868,7.2
2665,3692,Yes! Precure 5 GoGo!,TV,48,2008,5319,7.2
2667,6164,Aoi Hana,TV,11,2009,59639,7.2
2669,37476,Cardfight!! Vanguard (2018),TV,1,2000,2505,7.2
2671,4690,Cyborg 009 (1979),TV,50,1979,5455,7.2
2673,1132,Digimon Frontier,TV,50,2002,100423,7.2
2680,3231,Gunslinger Girl: Il Teatrino,TV,13,2008,46365,7.2
2682,3298,Hatenkou Yuugi,TV,10,2008,30020,7.2
2686,277,Mahoromatic 2,TV,14,2002,25326,7.2
2687,10397,Mashiro-iro Symphony: The Color of Lovers,TV,12,2011,105314,7.2
2688,7761,Masuda Kousuke Gekijou Gag Manga Biyori +,TV,12,2010,1560,7.2
2689,2834,Miracle☆Girls,TV,51,1993,2816,7.2
2690,13409,Moyashimon Returns,TV,11,2012,19424,7.2
2692,12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,TV,51,2012,43439,7.2
2696,37569,Sirius,TV,12,2018,79100,7.2
2700,2747,Tetsuwan Atom,TV,193,1963,7128,7.2
2702,19117,Toaru Hikuushi e no Koiuta,TV,13,2014,71424,7.2
2703,1860,Tokyo Majin Gakuen Kenpucho: Tou,TV,14,2007,54233,7.2
2704,33589,ViVid Strike!,TV,12,2016,35120,7.2
2709,11783,Dog Days',TV,13,2012,73061,7.2
2710,5760,Dororo to Hyakkimaru,TV,26,1969,2455,7.2
2711,14829,Fate/kaleid liner Prisma☆Illya,TV,10,2013,157311,7.2
2715,1371,Hi no Tori,TV,13,2004,5573,7.2
2716,3418,Jungle no Ouja Taa-chan,TV,50,1993,1241,7.2
2717,26441,Junketsu no Maria,TV,12,2015,105707,7.2
2718,1145,Kaze no Youjinbou,TV,25,2001,7998,7.2
2719,1086,Kenran Butou Sai: The Mars Daybreak,TV,26,2004,16238,7.2
2722,12175,Koi to Senkyo to Chocolate,TV,12,2012,131566,7.2
2723,5079,Kurokami The Animation,TV,23,2009,91604,7.2
2724,189,Love Hina,TV,24,2000,190607,7.2
2725,1941,Moonlight Mile 1st Season: Lift Off,TV,12,2007,7874,7.2
2730,1565,Pokemon Diamond &amp;amp; Pearl,TV,191,2006,69835,7.2
2732,16051,Ro-Kyu-Bu! SS,TV,12,2013,27408,7.2
2733,2108,Rockman.EXE Axess,TV,51,2003,11739,7.2
2734,22359,Sanzoku no Musume Ronja,TV,26,2014,20156,7.2
2738,1133,Tenchi Muyou! GXP,TV,26,2002,21878,7.2
2739,3455,To LOVE-Ru,TV,26,2008,347999,7.2
2744,482,Yu☆Gi☆Oh!: Duel Monsters GX,TV,180,2004,111512,7.2
2745,394,Ai Yori Aoshi: Enishi,TV,12,2003,44858,7.2
2746,36800,Amanchu! Advance,TV,12,2018,21356,7.2
2747,35834,Angolmois: Genkou Kassenki,TV,12,2018,30978,7.2
2748,2333,Anime Sanjuushi,TV,52,1987,2899,7.2
2750,6901,Battle Spirits: Shounen Gekiha Dan,TV,50,2009,1730,7.2
2751,1498,Black Blood Brothers,TV,12,2006,80727,7.2
2755,1778,Dae Jang Geum: Jang Geum's Dream,TV,26,2005,1968,7.2
2759,2624,"Flanders no Inu, Boku no Patrasche",TV,26,1992,1163,7.2
2760,1534,Futari wa Precure: Splash☆Star,TV,49,2006,7328,7.2
2769,279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,TV,13,2003,25640,7.2
2770,206,Lodoss-tou Senki: Eiyuu Kishi Den,TV,27,1998,20414,7.2
2771,1164,Mahou Senshi Louie,TV,24,2001,15491,7.2
2772,4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,TV,12,2008,2047,7.2
2774,350,Ojamajo Doremi,TV,51,1999,28243,7.2
2775,1538,Pumpkin Scissors,TV,24,2006,30149,7.2
2776,32094,Reikenzan: Hoshikuzu-tachi no Utage,TV,12,2016,56568,7.2
2777,1835,Ryuusei no Rockman,TV,55,2006,8800,7.2
2780,79,Shuffle!,TV,24,2005,201203,7.2
2783,4705,Tengen Toppa Gurren Lagann: Parallel Works,TV,52,1980,7784,7.2
2785,1652,Uchuu Senkan Yamato III,TV,25,1980,3665,7.2
2788,36726,Yuragi-sou no Yuuna-san,TV,12,2018,83263,7.2
2791,369,Boogiepop wa Warawanai,TV,12,2000,64165,7.2
2792,2043,Cat's Eye,TV,73,1983,10626,7.2
2793,1312,Chikyuu Bouei Kigyou Dai-Guard,TV,26,1999,6109,7.2
2794,7081,Danball Senki,TV,44,2011,5068,7.2
2796,424,Dirty Pair,TV,24,1985,14891,7.2
2799,34280,Gamers!,TV,12,2017,265625,7.2
2800,18411,Gingitsune,TV,12,2013,42204,7.2
2804,990,Kamisama Kazoku,TV,13,2006,38558,7.2
2805,144,Kanon,TV,13,2002,48769,7.2
2806,2602,Kenkou Zenrakei Suieibu Umishou,TV,13,2007,30370,7.2
2807,3670,Kikou Souseiki Mospeada,TV,25,1983,5699,7.2
2809,4198,Koutetsu Jeeg,TV,46,1975,1647,7.2
2810,10456,Kyoukaisenjou no Horizon,TV,13,2011,124009,7.2
2812,690,Kyuuketsuhime Miyu (TV),TV,26,1997,26497,7.2
2816,8917,Mouretsu Pirates,TV,26,2012,57998,7.2
2819,2543,Robin Hood no Daibouken,TV,52,1990,5165,7.2
2822,5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,TV,9,2009,30363,7.2
2826,37579,Tonari no Kyuuketsuki-san,TV,12,2018,38482,7.2
2827,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,TV,12,2013,383457,7.2
2830,1246,Yuugo: Koushounin,TV,13,2004,8131,7.2
2831,34881,Aho Girl,TV,12,2017,191737,7.2
2832,53,Ai Yori Aoshi,TV,24,2002,81122,7.2
2833,31588,All Out!!,TV,25,2016,66753,7.2
2839,4586,Daisuki! BuBu ChaCha,TV,26,2001,1065,7.2
2844,395,Gantz 2nd Stage,TV,13,2004,111454,7.2
2852,1397,Macross 7,TV,49,1994,19908,7.2
2853,6262,Manga Sekai Mukashibanashi,TV,127,1976,866,7.2
2859,2283,Red Baron,TV,49,1994,1827,7.2
2860,1108,Senkaiden Houshin Engi,TV,26,1999,12921,7.2
2862,3738,Usavich II,TV,13,2007,3890,7.2
2863,5397,Usavich III,TV,13,2008,3502,7.2
2864,21439,Uta no☆Prince-sama♪ Maji Love Revolutions,TV,13,2015,38580,7.2
2866,1543,Yoake Mae yori Ruriiro na: Crescent Love,TV,12,2006,28421,7.2
2867,34176,Zero kara Hajimeru Mahou no Sho,TV,12,2017,146905,7.2
2870,34350,Alice to Zouroku,TV,12,2017,78620,7.1
2872,4071,Black Jack (TV): Hizouban Specials,TV,2,2006,2166,7.1
2875,9539,Cardfight!! Vanguard,TV,65,2011,32684,7.1
2878,1683,Di Gi Charat Nyo,TV,104,2003,4674,7.1
2880,5670,GA: Geijutsuka Art Design Class,TV,12,2009,15253,7.1
2881,11785,Haiyore! Nyaruko-san,TV,12,2012,219797,7.1
2882,4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,TV,13,2008,8579,7.1
2884,3638,Kaiketsu Zorori (TV),TV,52,2004,1693,7.1
2887,2044,Mahou no Tenshi Creamy Mami,TV,52,1983,7388,7.1
2888,1110,Mermaid Melody Pichi Pichi Pitch Pure,TV,39,2004,25351,7.1
2891,5343,Monkey Punch: Manga Katsudou Daishashin,TV,12,2004,1106,7.1
2892,3305,Muteki Koujin Daitarn 3,TV,40,1978,1898,7.1
2894,5200,Offside (TV),TV,39,2001,1852,7.1
2897,2110,Rockman.EXE Beast,TV,25,2005,5356,7.1
2898,2109,Rockman.EXE Stream,TV,51,2004,5895,7.1
2900,678,Shadow Skill: Eigi,TV,26,1998,9716,7.1
2902,30649,Shin Atashin'chi,TV,26,2015,1755,7.1
2903,12191,Smile Precure!,TV,48,2012,15902,7.1
2909,32924,Urara Meirochou,TV,12,2017,78841,7.1
2911,21085,Witch Craft Works,TV,12,2014,158868,7.1
2912,35220,Youkai Apartment no Yuuga na Nichijou,TV,26,2017,42367,7.1
2914,16201,Aku no Hana,TV,13,2013,120860,7.1
2915,3079,Aoki Ryuusei SPT Layzner,TV,38,1985,3625,7.1
2919,31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,TV,12,2016,19473,7.1
2921,9907,Bokura no Live Kimi to no Life,TV,26,1986,979,7.1
2925,34662,Fate/Apocrypha,TV,25,2017,202046,7.1
2930,384,Gantz,TV,13,2004,224713,7.1
2931,243,Gravitation,TV,13,2000,82261,7.1
2932,3299,H2O: Footprints in the Sand,TV,12,2008,76516,7.1
2933,5983,Higepiyo,TV,39,2009,4925,7.1
2934,3270,IGPX: Immortal Grand Prix (2005),TV,13,2005,14060,7.1
2935,10507,Inazuma Eleven Go,TV,47,2011,32584,7.1
2939,31815,"Kono Danshi, Mahou ga Oshigoto Desu.",TV,4,2016,16240,7.1
2940,34607,Lostorage Conflated WIXOSS,TV,12,2018,18244,7.1
2941,21603,Mekakucity Actors,TV,12,2014,287243,7.1
2942,1738,Muteki Kanban Musume,TV,12,2006,14642,7.1
2945,32013,Oshiete! Galko-chan,TV,12,2016,92191,7.1
2948,1564,Pokemon Advanced Generation,TV,192,2002,96386,7.1
2949,3363,RD Sennou Chousashitsu,TV,26,2008,20111,7.1
2950,929,Seisenshi Dunbine,TV,49,1983,5887,7.1
2956,553,Yami no Matsuei,TV,13,2000,40941,7.1
2957,1264,Yoroiden Samurai Troopers,TV,39,1988,13212,7.1
2959,37204,Aikatsu Friends!,TV,26,1998,25072,7.1
2963,9200,Dae Jang Geum: Jang Geum's Dream 2,TV,26,2007,769,7.1
2964,37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,TV,13,2018,22947,7.1
2966,1179,Gakuen Senki Muryou,TV,26,2001,4341,7.1
2969,729,Hiatari Ryoukou!,TV,48,1987,2330,7.1
2971,2335,Kenyuu Densetsu Yaiba,TV,52,1993,6284,7.1
2975,36548,Kokkoku,TV,12,2018,101037,7.1
2978,604,Mahou no Stage Fancy Lala,TV,26,1998,7789,7.1
2979,872,Mahou Shoujo-tai Arusu,TV,40,2004,21150,7.1
2980,11021,Muv-Luv Alternative: Total Eclipse,TV,24,2012,68878,7.1
2983,1493,Project ARMS: The 2nd Chapter,TV,26,2001,4117,7.1
2986,31564,Sansha Sanyou,TV,12,2016,43177,7.1
2987,6203,Sasameki Koto,TV,13,2009,46101,7.1
2990,2758,Shippuu! Iron Leaguer,TV,52,1993,707,7.1
2991,478,Sousei no Aquarion,TV,26,2005,57573,7.1
2994,3332,Stop!! Hibari-kun!,TV,35,1983,2996,7.1
2995,21881,Sword Art Online II,TV,24,2014,911220,7.1
2996,4532,Taiyou no Yuusha Fighbird,TV,48,1991,1746,7.1
2999,2577,Tom Sawyer no Bouken,TV,49,1980,3648,7.1
3000,31370,Tonkatsu DJ Agetarou,TV,12,2016,9884,7.1
